,Unnamed: 0,Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale
2548,2548,Afghanistan,2071,35-39,35,2.0Mio.,2.0Mio.
2549,2549,Afghanistan,2071,40-44,40,2.0Mio.,2.0Mio.
2550,2550,Afghanistan,2071,45-49,45,2.0Mio.,2.0Mio.
2551,2551,Afghanistan,2071,50-54,50,2.0Mio.,2.0Mio.
2552,2552,Afghanistan,2071,55-59,55,2.0Mio.,2.0Mio.
2553,2553,Afghanistan,2071,60-64,60,2.0Mio.,2.0Mio.
2554,2554,Afghanistan,2071,65-69,65,1.0Mio.,1.0Mio.
2555,2555,Afghanistan,2071,70-74,70,1.0Mio.,1.0Mio.
2556,2556,Afghanistan,2071,75-79,75,691.809,870.04
2557,2557,Afghanistan,2071,80-84,80,333.975,460.191
2558,2558,Afghanistan,2071,85-89,85,120.808,196.48
2559,2559,Afghanistan,2071,90-94,90,27.876,56.441
2560,2560,Afghanistan,2071,95-99,95,3.145,8.648
2561,2561,Afghanistan,2071,100+,100,0.15,0.628
2562,2562,Afghanistan,2072,0-4,0,2.0Mio.,2.0Mio.
2563,2563,Afghanistan,2072,5-9,5,2.0Mio.,2.0Mio.
2564,2564,Afghanistan,2072,10-14,10,2.0Mio.,2.0Mio.
2565,2565,Afghanistan,2072,15-19,15,2.0Mio.,2.0Mio.
2566,2566,Afghanistan,2072,20-24,20,2.0Mio.,2.0Mio.
2567,2567,Afghanistan,2072,25-29,25,2.0Mio.,2.0Mio.
2568,2568,Afghanistan,2072,30-34,30,2.0Mio.,2.0Mio.
2569,2569,Afghanistan,2072,35-39,35,2.0Mio.,2.0Mio.
2570,2570,Afghanistan,2072,40-44,40,2.0Mio.,2.0Mio.
2571,2571,Afghanistan,2072,45-49,45,2.0Mio.,2.0Mio.
2572,2572,Afghanistan,2072,50-54,50,2.0Mio.,2.0Mio.
2573,2573,Afghanistan,2072,55-59,55,2.0Mio.,2.0Mio.
2574,2574,Afghanistan,2072,60-64,60,2.0Mio.,2.0Mio.
2575,2575,Afghanistan,2072,65-69,65,1.0Mio.,1.0Mio.
2576,2576,Afghanistan,2072,70-74,70,1.0Mio.,1.0Mio.
2577,2577,Afghanistan,2072,75-79,75,725.694,917.424
2578,2578,Afghanistan,2072,80-84,80,350.653,485.591
2579,2579,Afghanistan,2072,85-89,85,129.088,207.222
2580,2580,Afghanistan,2072,90-94,90,31.344,62.616
2581,2581,Afghanistan,2072,95-99,95,4.292,10.905
2582,2582,Afghanistan,2072,100+,100,0.159,0.682
2583,2583,Afghanistan,2073,0-4,0,2.0Mio.,2.0Mio.
2584,2584,Afghanistan,2073,5-9,5,2.0Mio.,2.0Mio.
2585,2585,Afghanistan,2073,10-14,10,2.0Mio.,2.0Mio.
2586,2586,Afghanistan,2073,15-19,15,2.0Mio.,2.0Mio.
2587,2587,Afghanistan,2073,20-24,20,2.0Mio.,2.0Mio.
2588,2588,Afghanistan,2073,25-29,25,2.0Mio.,2.0Mio.
2589,2589,Afghanistan,2073,30-34,30,2.0Mio.,2.0Mio.
2590,2590,Afghanistan,2073,35-39,35,2.0Mio.,2.0Mio.
2591,2591,Afghanistan,2073,40-44,40,2.0Mio.,2.0Mio.
2592,2592,Afghanistan,2073,45-49,45,2.0Mio.,2.0Mio.
2593,2593,Afghanistan,2073,50-54,50,2.0Mio.,2.0Mio.
2594,2594,Afghanistan,2073,55-59,55,2.0Mio.,2.0Mio.
2595,2595,Afghanistan,2073,60-64,60,2.0Mio.,2.0Mio.
2596,2596,Afghanistan,2073,65-69,65,1.0Mio.,1.0Mio.
2597,2597,Afghanistan,2073,70-74,70,1.0Mio.,1.0Mio.
2598,2598,Afghanistan,2073,75-79,75,760.967,968.057
2599,2599,Afghanistan,2073,80-84,80,366.401,512.69
2600,2600,Afghanistan,2073,85-89,85,134.245,215.637
2601,2601,Afghanistan,2073,90-94,90,33.553,67.018
2602,2602,Afghanistan,2073,95-99,95,5.146,12.689
2603,2603,Afghanistan,2073,100+,100,0.169,0.74
2604,2604,Afghanistan,2074,0-4,0,2.0Mio.,2.0Mio.
2605,2605,Afghanistan,2074,5-9,5,2.0Mio.,2.0Mio.
2606,2606,Afghanistan,2074,10-14,10,2.0Mio.,2.0Mio.
2607,2607,Afghanistan,2074,15-19,15,2.0Mio.,2.0Mio.
2608,2608,Afghanistan,2074,20-24,20,2.0Mio.,2.0Mio.
2609,2609,Afghanistan,2074,25-29,25,2.0Mio.,2.0Mio.
2610,2610,Afghanistan,2074,30-34,30,2.0Mio.,2.0Mio.
2611,2611,Afghanistan,2074,35-39,35,2.0Mio.,2.0Mio.
2612,2612,Afghanistan,2074,40-44,40,2.0Mio.,2.0Mio.
2613,2613,Afghanistan,2074,45-49,45,2.0Mio.,2.0Mio.
2614,2614,Afghanistan,2074,50-54,50,2.0Mio.,2.0Mio.
2615,2615,Afghanistan,2074,55-59,55,2.0Mio.,2.0Mio.
2616,2616,Afghanistan,2074,60-64,60,2.0Mio.,2.0Mio.
2617,2617,Afghanistan,2074,65-69,65,1.0Mio.,1.0Mio.
2618,2618,Afghanistan,2074,70-74,70,1.0Mio.,1.0Mio.
2619,2619,Afghanistan,2074,75-79,75,797.003,1.0Mio.
2620,2620,Afghanistan,2074,80-84,80,382.634,542.877
2621,2621,Afghanistan,2074,85-89,85,137.278,224.179
2622,2622,Afghanistan,2074,90-94,90,33.379,68.558
2623,2623,Afghanistan,2074,95-99,95,5.032,12.895
2624,2624,Afghanistan,2074,100+,100,0.179,0.804
2625,2625,Afghanistan,2075,0-4,0,2.0Mio.,2.0Mio.
2626,2626,Afghanistan,2075,5-9,5,2.0Mio.,2.0Mio.
2627,2627,Afghanistan,2075,10-14,10,2.0Mio.,2.0Mio.
2628,2628,Afghanistan,2075,15-19,15,2.0Mio.,2.0Mio.
2629,2629,Afghanistan,2075,20-24,20,2.0Mio.,2.0Mio.
2630,2630,Afghanistan,2075,25-29,25,2.0Mio.,2.0Mio.
2631,2631,Afghanistan,2075,30-34,30,2.0Mio.,2.0Mio.
2632,2632,Afghanistan,2075,35-39,35,2.0Mio.,2.0Mio.
2633,2633,Afghanistan,2075,40-44,40,2.0Mio.,2.0Mio.
2634,2634,Afghanistan,2075,45-49,45,2.0Mio.,2.0Mio.
2635,2635,Afghanistan,2075,50-54,50,2.0Mio.,2.0Mio.
2636,2636,Afghanistan,2075,55-59,55,2.0Mio.,2.0Mio.
2637,2637,Afghanistan,2075,60-64,60,2.0Mio.,2.0Mio.
2638,2638,Afghanistan,2075,65-69,65,1.0Mio.,1.0Mio.
2639,2639,Afghanistan,2075,70-74,70,1.0Mio.,1.0Mio.
2640,2640,Afghanistan,2075,75-79,75,833.819,1.0Mio.
2641,2641,Afghanistan,2075,80-84,80,400.568,577.331
2642,2642,Afghanistan,2075,85-89,85,138.718,234.109
2643,2643,Afghanistan,2075,90-94,90,30.118,67.18
2644,2644,Afghanistan,2075,95-99,95,3.41,10.68
2645,2645,Afghanistan,2075,100+,100,0.191,0.875
2646,2646,Afghanistan,2076,0-4,0,2.0Mio.,2.0Mio.
2647,2647,Afghanistan,2076,5-9,5,2.0Mio.,2.0Mio.
2648,2648,Afghanistan,2076,10-14,10,2.0Mio.,2.0Mio.
2649,2649,Afghanistan,2076,15-19,15,2.0Mio.,2.0Mio.
2650,2650,Afghanistan,2076,20-24,20,2.0Mio.,2.0Mio.
2651,2651,Afghanistan,2076,25-29,25,2.0Mio.,2.0Mio.
2652,2652,Afghanistan,2076,30-34,30,2.0Mio.,2.0Mio.
2653,2653,Afghanistan,2076,35-39,35,2.0Mio.,2.0Mio.
2654,2654,Afghanistan,2076,40-44,40,2.0Mio.,2.0Mio.
2655,2655,Afghanistan,2076,45-49,45,2.0Mio.,2.0Mio.
2656,2656,Afghanistan,2076,50-54,50,2.0Mio.,2.0Mio.
2657,2657,Afghanistan,2076,55-59,55,2.0Mio.,2.0Mio.
2658,2658,Afghanistan,2076,60-64,60,2.0Mio.,2.0Mio.
2659,2659,Afghanistan,2076,65-69,65,1.0Mio.,1.0Mio.
2660,2660,Afghanistan,2076,70-74,70,1.0Mio.,1.0Mio.
2661,2661,Afghanistan,2076,75-79,75,866.176,1.0Mio.
2662,2662,Afghanistan,2076,80-84,80,426.817,613.082
2663,2663,Afghanistan,2076,85-89,85,153.189,254.697
2664,2664,Afghanistan,2076,90-94,90,35.868,76.535
2665,2665,Afghanistan,2076,95-99,95,4.246,12.72
2666,2666,Afghanistan,2076,100+,100,0.204,0.954
2667,2667,Afghanistan,2077,0-4,0,2.0Mio.,2.0Mio.
2668,2668,Afghanistan,2077,5-9,5,2.0Mio.,2.0Mio.
2669,2669,Afghanistan,2077,10-14,10,2.0Mio.,2.0Mio.
2670,2670,Afghanistan,2077,15-19,15,2.0Mio.,2.0Mio.
2671,2671,Afghanistan,2077,20-24,20,2.0Mio.,2.0Mio.
2672,2672,Afghanistan,2077,25-29,25,2.0Mio.,2.0Mio.
2673,2673,Afghanistan,2077,30-34,30,2.0Mio.,2.0Mio.
2674,2674,Afghanistan,2077,35-39,35,2.0Mio.,2.0Mio.
2675,2675,Afghanistan,2077,40-44,40,2.0Mio.,2.0Mio.
2676,2676,Afghanistan,2077,45-49,45,2.0Mio.,2.0Mio.
2677,2677,Afghanistan,2077,50-54,50,2.0Mio.,2.0Mio.
2678,2678,Afghanistan,2077,55-59,55,2.0Mio.,2.0Mio.
2679,2679,Afghanistan,2077,60-64,60,2.0Mio.,2.0Mio.
2680,2680,Afghanistan,2077,65-69,65,1.0Mio.,1.0Mio.
2681,2681,Afghanistan,2077,70-74,70,1.0Mio.,1.0Mio.
2682,2682,Afghanistan,2077,75-79,75,897.591,1.0Mio.
2683,2683,Afghanistan,2077,80-84,80,451.483,649.993
2684,2684,Afghanistan,2077,85-89,85,164.062,272.226
2685,2685,Afghanistan,2077,90-94,90,40.127,82.955
2686,2686,Afghanistan,2077,95-99,95,5.719,15.949
2687,2687,Afghanistan,2077,100+,100,0.219,1.04
2688,2688,Afghanistan,2078,0-4,0,2.0Mio.,2.0Mio.
2689,2689,Afghanistan,2078,5-9,5,2.0Mio.,2.0Mio.
2690,2690,Afghanistan,2078,10-14,10,2.0Mio.,2.0Mio.
2691,2691,Afghanistan,2078,15-19,15,2.0Mio.,2.0Mio.
2692,2692,Afghanistan,2078,20-24,20,2.0Mio.,2.0Mio.
2693,2693,Afghanistan,2078,25-29,25,2.0Mio.,2.0Mio.
2694,2694,Afghanistan,2078,30-34,30,2.0Mio.,2.0Mio.
2695,2695,Afghanistan,2078,35-39,35,2.0Mio.,2.0Mio.
2696,2696,Afghanistan,2078,40-44,40,2.0Mio.,2.0Mio.
2697,2697,Afghanistan,2078,45-49,45,2.0Mio.,2.0Mio.
2698,2698,Afghanistan,2078,50-54,50,2.0Mio.,2.0Mio.
2699,2699,Afghanistan,2078,55-59,55,2.0Mio.,2.0Mio.
2700,2700,Afghanistan,2078,60-64,60,2.0Mio.,2.0Mio.
2701,2701,Afghanistan,2078,65-69,65,1.0Mio.,2.0Mio.
2702,2702,Afghanistan,2078,70-74,70,1.0Mio.,1.0Mio.
2703,2703,Afghanistan,2078,75-79,75,929.561,1.0Mio.
2704,2704,Afghanistan,2078,80-84,80,474.407,687.537
2705,2705,Afghanistan,2078,85-89,85,171.273,286.979
2706,2706,Afghanistan,2078,90-94,90,42.944,87.633
2707,2707,Afghanistan,2078,95-99,95,6.814,18.45
2708,2708,Afghanistan,2078,100+,100,0.234,1.135
2709,2709,Afghanistan,2079,0-4,0,2.0Mio.,2.0Mio.
2710,2710,Afghanistan,2079,5-9,5,2.0Mio.,2.0Mio.
2711,2711,Afghanistan,2079,10-14,10,2.0Mio.,2.0Mio.
2712,2712,Afghanistan,2079,15-19,15,2.0Mio.,2.0Mio.
2713,2713,Afghanistan,2079,20-24,20,2.0Mio.,2.0Mio.
2714,2714,Afghanistan,2079,25-29,25,2.0Mio.,2.0Mio.
2715,2715,Afghanistan,2079,30-34,30,2.0Mio.,2.0Mio.
2716,2716,Afghanistan,2079,35-39,35,2.0Mio.,2.0Mio.
2717,2717,Afghanistan,2079,40-44,40,2.0Mio.,2.0Mio.
2718,2718,Afghanistan,2079,45-49,45,2.0Mio.,2.0Mio.
2719,2719,Afghanistan,2079,50-54,50,2.0Mio.,2.0Mio.
2720,2720,Afghanistan,2079,55-59,55,2.0Mio.,2.0Mio.
2721,2721,Afghanistan,2079,60-64,60,2.0Mio.,2.0Mio.
2722,2722,Afghanistan,2079,65-69,65,1.0Mio.,2.0Mio.
2723,2723,Afghanistan,2079,70-74,70,1.0Mio.,1.0Mio.
2724,2724,Afghanistan,2079,75-79,75,963.121,1.0Mio.
2725,2725,Afghanistan,2079,80-84,80,495.633,724.536
2726,2726,Afghanistan,2079,85-89,85,176.637,302.173
2727,2727,Afghanistan,2079,90-94,90,42.965,89.645
2728,2728,Afghanistan,2079,95-99,95,6.677,18.719
2729,2729,Afghanistan,2079,100+,100,0.251,1.24
2730,2730,Afghanistan,2080,0-4,0,2.0Mio.,2.0Mio.
2731,2731,Afghanistan,2080,5-9,5,2.0Mio.,2.0Mio.
2732,2732,Afghanistan,2080,10-14,10,2.0Mio.,2.0Mio.
2733,2733,Afghanistan,2080,15-19,15,2.0Mio.,2.0Mio.
2734,2734,Afghanistan,2080,20-24,20,2.0Mio.,2.0Mio.
2735,2735,Afghanistan,2080,25-29,25,2.0Mio.,2.0Mio.
2736,2736,Afghanistan,2080,30-34,30,2.0Mio.,2.0Mio.
2737,2737,Afghanistan,2080,35-39,35,2.0Mio.,2.0Mio.
2738,2738,Afghanistan,2080,40-44,40,2.0Mio.,2.0Mio.
2739,2739,Afghanistan,2080,45-49,45,2.0Mio.,2.0Mio.
2740,2740,Afghanistan,2080,50-54,50,2.0Mio.,2.0Mio.
2741,2741,Afghanistan,2080,55-59,55,2.0Mio.,2.0Mio.
2742,2742,Afghanistan,2080,60-64,60,2.0Mio.,2.0Mio.
2743,2743,Afghanistan,2080,65-69,65,1.0Mio.,2.0Mio.
2744,2744,Afghanistan,2080,70-74,70,1.0Mio.,1.0Mio.
2745,2745,Afghanistan,2080,75-79,75,998.799,1.0Mio.
2746,2746,Afghanistan,2080,80-84,80,516.134,761.161
2747,2747,Afghanistan,2080,85-89,85,180.929,319.109
2748,2748,Afghanistan,2080,90-94,90,39.44,89.491
2749,2749,Afghanistan,2080,95-99,95,4.618,15.662
2750,2750,Afghanistan,2080,100+,100,0.269,1.356
2751,2751,Afghanistan,2081,0-4,0,2.0Mio.,2.0Mio.
2752,2752,Afghanistan,2081,5-9,5,2.0Mio.,2.0Mio.
2753,2753,Afghanistan,2081,10-14,10,2.0Mio.,2.0Mio.
2754,2754,Afghanistan,2081,15-19,15,2.0Mio.,2.0Mio.
2755,2755,Afghanistan,2081,20-24,20,2.0Mio.,2.0Mio.
2756,2756,Afghanistan,2081,25-29,25,2.0Mio.,2.0Mio.
2757,2757,Afghanistan,2081,30-34,30,2.0Mio.,2.0Mio.
2758,2758,Afghanistan,2081,35-39,35,2.0Mio.,2.0Mio.
2759,2759,Afghanistan,2081,40-44,40,2.0Mio.,2.0Mio.
2760,2760,Afghanistan,2081,45-49,45,2.0Mio.,2.0Mio.
2761,2761,Afghanistan,2081,50-54,50,2.0Mio.,2.0Mio.
2762,2762,Afghanistan,2081,55-59,55,2.0Mio.,2.0Mio.
2763,2763,Afghanistan,2081,60-64,60,2.0Mio.,2.0Mio.
2764,2764,Afghanistan,2081,65-69,65,1.0Mio.,2.0Mio.
2765,2765,Afghanistan,2081,70-74,70,1.0Mio.,1.0Mio.
2766,2766,Afghanistan,2081,75-79,75,1.0Mio.,1.0Mio.
2767,2767,Afghanistan,2081,80-84,80,543.372,793.347
2768,2768,Afghanistan,2081,85-89,85,201.069,348.559
2769,2769,Afghanistan,2081,90-94,90,46.971,102.974
2770,2770,Afghanistan,2081,95-99,95,5.697,18.082
2771,2771,Afghanistan,2081,100+,100,0.288,1.486
2772,2772,Afghanistan,2082,0-4,0,2.0Mio.,2.0Mio.
2773,2773,Afghanistan,2082,5-9,5,2.0Mio.,2.0Mio.
2774,2774,Afghanistan,2082,10-14,10,2.0Mio.,2.0Mio.
2775,2775,Afghanistan,2082,15-19,15,2.0Mio.,2.0Mio.
2776,2776,Afghanistan,2082,20-24,20,2.0Mio.,2.0Mio.
2777,2777,Afghanistan,2082,25-29,25,2.0Mio.,2.0Mio.
2778,2778,Afghanistan,2082,30-34,30,2.0Mio.,2.0Mio.
2779,2779,Afghanistan,2082,35-39,35,2.0Mio.,2.0Mio.
2780,2780,Afghanistan,2082,40-44,40,2.0Mio.,2.0Mio.
2781,2781,Afghanistan,2082,45-49,45,2.0Mio.,2.0Mio.
2782,2782,Afghanistan,2082,50-54,50,2.0Mio.,2.0Mio.
2783,2783,Afghanistan,2082,55-59,55,2.0Mio.,2.0Mio.
2784,2784,Afghanistan,2082,60-64,60,2.0Mio.,2.0Mio.
2785,2785,Afghanistan,2082,65-69,65,1.0Mio.,2.0Mio.
2786,2786,Afghanistan,2082,70-74,70,1.0Mio.,1.0Mio.
2787,2787,Afghanistan,2082,75-79,75,1.0Mio.,1.0Mio.
2788,2788,Afghanistan,2082,80-84,80,567.272,823.091
2789,2789,Afghanistan,2082,85-89,85,216.965,374.648
2790,2790,Afghanistan,2082,90-94,90,52.448,112.754
2791,2791,Afghanistan,2082,95-99,95,7.6,21.965
2792,2792,Afghanistan,2082,100+,100,0.309,1.63
2793,2793,Afghanistan,2083,0-4,0,2.0Mio.,2.0Mio.
2794,2794,Afghanistan,2083,5-9,5,2.0Mio.,2.0Mio.
2795,2795,Afghanistan,2083,10-14,10,2.0Mio.,2.0Mio.
2796,2796,Afghanistan,2083,15-19,15,2.0Mio.,2.0Mio.
2797,2797,Afghanistan,2083,20-24,20,2.0Mio.,2.0Mio.
2798,2798,Afghanistan,2083,25-29,25,2.0Mio.,2.0Mio.
2799,2799,Afghanistan,2083,30-34,30,2.0Mio.,2.0Mio.
2800,2800,Afghanistan,2083,35-39,35,2.0Mio.,2.0Mio.
2801,2801,Afghanistan,2083,40-44,40,2.0Mio.,2.0Mio.
2802,2802,Afghanistan,2083,45-49,45,2.0Mio.,2.0Mio.
2803,2803,Afghanistan,2083,50-54,50,2.0Mio.,2.0Mio.
2804,2804,Afghanistan,2083,55-59,55,2.0Mio.,2.0Mio.
2805,2805,Afghanistan,2083,60-64,60,2.0Mio.,2.0Mio.
2806,2806,Afghanistan,2083,65-69,65,1.0Mio.,2.0Mio.
2807,2807,Afghanistan,2083,70-74,70,1.0Mio.,1.0Mio.
2808,2808,Afghanistan,2083,75-79,75,1.0Mio.,1.0Mio.
2809,2809,Afghanistan,2083,80-84,80,588.915,853.126
2810,2810,Afghanistan,2083,85-89,85,227.607,395.975
2811,2811,Afghanistan,2083,90-94,90,56.244,120.51
2812,2812,Afghanistan,2083,95-99,95,9.033,25.093
2813,2813,Afghanistan,2083,100+,100,0.331,1.786
2814,2814,Afghanistan,2084,0-4,0,2.0Mio.,2.0Mio.
2815,2815,Afghanistan,2084,5-9,5,2.0Mio.,2.0Mio.
2816,2816,Afghanistan,2084,10-14,10,2.0Mio.,2.0Mio.
2817,2817,Afghanistan,2084,15-19,15,2.0Mio.,2.0Mio.
2818,2818,Afghanistan,2084,20-24,20,2.0Mio.,2.0Mio.
2819,2819,Afghanistan,2084,25-29,25,2.0Mio.,2.0Mio.
2820,2820,Afghanistan,2084,30-34,30,2.0Mio.,2.0Mio.
2821,2821,Afghanistan,2084,35-39,35,2.0Mio.,2.0Mio.
2822,2822,Afghanistan,2084,40-44,40,2.0Mio.,2.0Mio.
2823,2823,Afghanistan,2084,45-49,45,2.0Mio.,2.0Mio.
2824,2824,Afghanistan,2084,50-54,50,2.0Mio.,2.0Mio.
2825,2825,Afghanistan,2084,55-59,55,2.0Mio.,2.0Mio.
2826,2826,Afghanistan,2084,60-64,60,2.0Mio.,2.0Mio.
2827,2827,Afghanistan,2084,65-69,65,2.0Mio.,2.0Mio.
2828,2828,Afghanistan,2084,70-74,70,1.0Mio.,1.0Mio.
2829,2829,Afghanistan,2084,75-79,75,1.0Mio.,1.0Mio.
2830,2830,Afghanistan,2084,80-84,80,609.368,885.631
2831,2831,Afghanistan,2084,85-89,85,234.778,415.099
2832,2832,Afghanistan,2084,90-94,90,56.733,124.918
2833,2833,Afghanistan,2084,95-99,95,8.899,25.612
2834,2834,Afghanistan,2084,100+,100,0.354,1.949
2835,2835,Afghanistan,2085,0-4,0,2.0Mio.,2.0Mio.
2836,2836,Afghanistan,2085,5-9,5,2.0Mio.,2.0Mio.
2837,2837,Afghanistan,2085,10-14,10,2.0Mio.,2.0Mio.
2838,2838,Afghanistan,2085,15-19,15,2.0Mio.,2.0Mio.
2839,2839,Afghanistan,2085,20-24,20,2.0Mio.,2.0Mio.
2840,2840,Afghanistan,2085,25-29,25,2.0Mio.,2.0Mio.
2841,2841,Afghanistan,2085,30-34,30,2.0Mio.,2.0Mio.
2842,2842,Afghanistan,2085,35-39,35,2.0Mio.,2.0Mio.
2843,2843,Afghanistan,2085,40-44,40,2.0Mio.,2.0Mio.
2844,2844,Afghanistan,2085,45-49,45,2.0Mio.,2.0Mio.
2845,2845,Afghanistan,2085,50-54,50,2.0Mio.,2.0Mio.
2846,2846,Afghanistan,2085,55-59,55,2.0Mio.,2.0Mio.
2847,2847,Afghanistan,2085,60-64,60,2.0Mio.,2.0Mio.
2848,2848,Afghanistan,2085,65-69,65,2.0Mio.,2.0Mio.
2849,2849,Afghanistan,2085,70-74,70,1.0Mio.,1.0Mio.
2850,2850,Afghanistan,2085,75-79,75,1.0Mio.,1.0Mio.
2851,2851,Afghanistan,2085,80-84,80,629.914,921.802
2852,2852,Afghanistan,2085,85-89,85,239.347,432.866
2853,2853,Afghanistan,2085,90-94,90,53.276,127.158
2854,2854,Afghanistan,2085,95-99,95,6.315,22.057
2855,2855,Afghanistan,2085,100+,100,0.379,2.12
2856,2856,Afghanistan,2086,0-4,0,2.0Mio.,2.0Mio.
2857,2857,Afghanistan,2086,5-9,5,2.0Mio.,2.0Mio.
2858,2858,Afghanistan,2086,10-14,10,2.0Mio.,2.0Mio.
2859,2859,Afghanistan,2086,15-19,15,2.0Mio.,2.0Mio.
2860,2860,Afghanistan,2086,20-24,20,2.0Mio.,2.0Mio.
2861,2861,Afghanistan,2086,25-29,25,2.0Mio.,2.0Mio.
2862,2862,Afghanistan,2086,30-34,30,2.0Mio.,2.0Mio.
2863,2863,Afghanistan,2086,35-39,35,2.0Mio.,2.0Mio.
2864,2864,Afghanistan,2086,40-44,40,2.0Mio.,2.0Mio.
2865,2865,Afghanistan,2086,45-49,45,2.0Mio.,2.0Mio.
2866,2866,Afghanistan,2086,50-54,50,2.0Mio.,2.0Mio.
2867,2867,Afghanistan,2086,55-59,55,2.0Mio.,2.0Mio.
2868,2868,Afghanistan,2086,60-64,60,2.0Mio.,2.0Mio.
2869,2869,Afghanistan,2086,65-69,65,2.0Mio.,2.0Mio.
2870,2870,Afghanistan,2086,70-74,70,1.0Mio.,1.0Mio.
2871,2871,Afghanistan,2086,75-79,75,1.0Mio.,1.0Mio.
2872,2872,Afghanistan,2086,80-84,80,657.17,953.828
2873,2873,Afghanistan,2086,85-89,85,261.933,461.991
2874,2874,Afghanistan,2086,90-94,90,64.003,146.939
2875,2875,Afghanistan,2086,95-99,95,7.769,25.718
2876,2876,Afghanistan,2086,100+,100,0.406,2.3
2877,2877,Afghanistan,2087,0-4,0,2.0Mio.,2.0Mio.
2878,2878,Afghanistan,2087,5-9,5,2.0Mio.,2.0Mio.
2879,2879,Afghanistan,2087,10-14,10,2.0Mio.,2.0Mio.
2880,2880,Afghanistan,2087,15-19,15,2.0Mio.,2.0Mio.
2881,2881,Afghanistan,2087,20-24,20,2.0Mio.,2.0Mio.
2882,2882,Afghanistan,2087,25-29,25,2.0Mio.,2.0Mio.
2883,2883,Afghanistan,2087,30-34,30,2.0Mio.,2.0Mio.
2884,2884,Afghanistan,2087,35-39,35,2.0Mio.,2.0Mio.
2885,2885,Afghanistan,2087,40-44,40,2.0Mio.,2.0Mio.
2886,2886,Afghanistan,2087,45-49,45,2.0Mio.,2.0Mio.
2887,2887,Afghanistan,2087,50-54,50,2.0Mio.,2.0Mio.
2888,2888,Afghanistan,2087,55-59,55,2.0Mio.,2.0Mio.
2889,2889,Afghanistan,2087,60-64,60,2.0Mio.,2.0Mio.
2890,2890,Afghanistan,2087,65-69,65,2.0Mio.,2.0Mio.
2891,2891,Afghanistan,2087,70-74,70,1.0Mio.,1.0Mio.
2892,2892,Afghanistan,2087,75-79,75,1.0Mio.,1.0Mio.
2893,2893,Afghanistan,2087,80-84,80,681.52,986.193
2894,2894,Afghanistan,2087,85-89,85,278.769,485.207
2895,2895,Afghanistan,2087,90-94,90,71.792,161.32
2896,2896,Afghanistan,2087,95-99,95,10.33,31.56
2897,2897,Afghanistan,2087,100+,100,0.435,2.49
2898,2898,Afghanistan,2088,0-4,0,2.0Mio.,2.0Mio.
2899,2899,Afghanistan,2088,5-9,5,2.0Mio.,2.0Mio.
2900,2900,Afghanistan,2088,10-14,10,2.0Mio.,2.0Mio.
2901,2901,Afghanistan,2088,15-19,15,2.0Mio.,2.0Mio.
2902,2902,Afghanistan,2088,20-24,20,2.0Mio.,2.0Mio.
2903,2903,Afghanistan,2088,25-29,25,2.0Mio.,2.0Mio.
2904,2904,Afghanistan,2088,30-34,30,2.0Mio.,2.0Mio.
2905,2905,Afghanistan,2088,35-39,35,2.0Mio.,2.0Mio.
2906,2906,Afghanistan,2088,40-44,40,2.0Mio.,2.0Mio.
2907,2907,Afghanistan,2088,45-49,45,2.0Mio.,2.0Mio.
2908,2908,Afghanistan,2088,50-54,50,2.0Mio.,2.0Mio.
2909,2909,Afghanistan,2088,55-59,55,2.0Mio.,2.0Mio.
2910,2910,Afghanistan,2088,60-64,60,2.0Mio.,2.0Mio.
2911,2911,Afghanistan,2088,65-69,65,2.0Mio.,2.0Mio.
2912,2912,Afghanistan,2088,70-74,70,1.0Mio.,1.0Mio.
2913,2913,Afghanistan,2088,75-79,75,1.0Mio.,1.0Mio.
2914,2914,Afghanistan,2088,80-84,80,703.287,1.0Mio.
2915,2915,Afghanistan,2088,85-89,85,289.184,502.948
2916,2916,Afghanistan,2088,90-94,90,76.995,172.084
2917,2917,Afghanistan,2088,95-99,95,12.286,36.328
2918,2918,Afghanistan,2088,100+,100,0.467,2.697
2919,2919,Afghanistan,2089,0-4,0,2.0Mio.,2.0Mio.
2920,2920,Afghanistan,2089,5-9,5,2.0Mio.,2.0Mio.
2921,2921,Afghanistan,2089,10-14,10,2.0Mio.,2.0Mio.
2922,2922,Afghanistan,2089,15-19,15,2.0Mio.,2.0Mio.
2923,2923,Afghanistan,2089,20-24,20,2.0Mio.,2.0Mio.
2924,2924,Afghanistan,2089,25-29,25,2.0Mio.,2.0Mio.
2925,2925,Afghanistan,2089,30-34,30,2.0Mio.,2.0Mio.
2926,2926,Afghanistan,2089,35-39,35,2.0Mio.,2.0Mio.
2927,2927,Afghanistan,2089,40-44,40,2.0Mio.,2.0Mio.
2928,2928,Afghanistan,2089,45-49,45,2.0Mio.,2.0Mio.
2929,2929,Afghanistan,2089,50-54,50,2.0Mio.,2.0Mio.
2930,2930,Afghanistan,2089,55-59,55,2.0Mio.,2.0Mio.
2931,2931,Afghanistan,2089,60-64,60,2.0Mio.,2.0Mio.
2932,2932,Afghanistan,2089,65-69,65,2.0Mio.,2.0Mio.
2933,2933,Afghanistan,2089,70-74,70,1.0Mio.,1.0Mio.
2934,2934,Afghanistan,2089,75-79,75,1.0Mio.,1.0Mio.
2935,2935,Afghanistan,2089,80-84,80,722.151,1.0Mio.
